0.2275,-0.29287,0.96872,0.95093,9.5575,-0.34498,2.6324,8.9996,0.27382,-0.036768,-0.19284,0.19202,1.2381,1.374,1.0979,1.3221,0.087667,-0.4362,2.6513,3.4993,9.515,-0.34164,2.6258,8.9745,-0.49023,-0.030843,-0.12229,-0.40928,1.1238,1.3141,1.0584,1.1827,4.5222,4.6053,7.3346,21.905,0.65009,-0.0033412,0.0065808,0.025037,3.3753,0.021839,-0.39594,0.80033,0.5208,0.35743,0.29114,0.69353,-1.2222,-0.71206,-0.21301,-0.053453,47.327,-16.079,-19.298,-39.683,-0.41655,0.49709,0.0037349,-0.028658,0.77003,4.3831,3.8468,0.95256,0.25382,-0.35237,0.48195,0.61476,0.45303,0.011874,0.032065,-0.043066,0.9244,0.31733,0.45386,-0.17174,0.22984,0.27146,0.39255,0.16562,-1.3286,-0.67375,-0.75417,-0.79517,9.8067,-0.6249,2.3778,9.4105,0.044109,-0.4879,-0.038074,-0.73194,3.5736e-07,0.98065,0.72965,0.27667
0.16273,0.14123,0.85017,0.45161,9.5645,-0.37906,2.9036,9.013,-0.009949,0.094237,-0.4395,-0.0029102,1.2436,0.79571,0.91057,1.3249,0.033972,-0.091001,0.48311,0.036031,9.5482,-0.38041,2.9021,9.0126,-0.1321,0.18446,-0.38384,-0.088804,1.0807,0.74005,0.85549,1.1235,1.4027,1.844,2.001,5.2514,0.60594,0.0013509,0.0014911,0.00036798,1.7997,0.21456,-0.29187,-0.41849,0.41924,0.26289,0.28091,0.62856,-0.50274,-0.13791,1.234,0.027278,48.845,-13.119,-30.56,-35.524,0.06947,-0.030696,-0.26221,0.73495,1.0479,2.2411,3.393,1.5688,0.64164,1.8464,0.48495,3.2476,0.41516,-0.014737,-0.02273,-0.065631,1.4925,0.021988,-0.5248,0.051993,0.24816,0.24643,0.36904,0.17908,1.3105,0.26075,0.90088,-0.65589,9.8067,-0.55241,2.5751,9.4313,-0.0023674,0.53216,0.69765,-0.93781,3.5236e-07,0.34677,0.38713,0.11829
1.1695,-0.018171,0.89071,0.63855,9.5618,-0.36585,2.7985,9.0078,0.099076,0.019085,-0.38003,0.072304,1.2413,1.058,0.99603,1.3236,1.0786,-0.18736,1.4479,1.5203,9.5353,-0.36538,2.795,8.9979,-0.28254,0.050875,-0.32864,-0.22731,1.0976,1.0023,0.9488,1.1468,4.1575,3.0058,4.6863,16.343,0.62305,-0.00046762,0.0034637,0.0099289,2.7303,0.092597,-0.33391,0.147,0.46168,0.303,0.28489,0.65451,-0.71053,-0.69295,-0.56398,-0.16756,48.296,-14.189,-26.488,-37.028,0.16733,-0.37571,0.40673,0.11677,1.2028,3.487,6.4803,2.4279,0.52712,1.0618,0.47144,2.354,0.4288,-0.0051513,-0.002992,-0.057503,1.292,0.16287,-0.11627,-0.030304,0.24237,0.256,0.37853,0.17466,0.51974,0.58831,1.1224,-0.70958,9.8067,-0.57851,2.5041,9.4238,0.013464,-0.69991,-0.19883,-1.0666,3.543e-07,0.65129,0.54445,0.1913
3.4752,0.11139,3.7442,3.0212,9.5747,-0.08683,1.7285,9.2474,0.69568,1.7541,-0.89876,0.30886,0.73327,1.5244,0.88498,0.77545,2.9618,-0.22572,23.294,26.925,9.5038,-0.083449,1.717,9.1961,-2.9405,1.7506,-0.91612,-2.7939,0.74314,1.4434,0.82581,0.76804,11.061,11.865,29.928,30.783,0.52517,-0.0033804,0.011486,0.051291,4.2504,-0.48047,0.36953,3.0903,0.61335,0.43704,0.30426,0.60498,4.3338,0.50759,-0.63174,0.69898,45.895,18.635,-10.31,-40.343,-0.45657,-1.8883,0.99636,-0.69696,0.79465,4.274,2.2454,1.6594,6.2172,3.5895,6.1119,5.2757,0.4139,0.054601,0.06499,-0.0007257,2.1809,-0.90844,0.74873,-1.3196,0.42191,0.32134,0.42558,0.24079,0.46206,-0.47341,5.2659,-0.60819,9.8067,-0.068171,1.898,9.5308,0.060709,1.2947,-0.91767,-0.68063,3.4842e-07,1.1685,0.59368,0.10508
1.9138,4.8647,5.5318,3.7664,9.6053,-0.98953,2.3791,9.1434,0.24789,-0.47751,0.37365,-0.0064323,0.71647,1.1852,0.67471,0.82119,1.6885,0.45055,2.4644,2.5285,9.5924,-0.9923,2.3817,9.1433,0.20976,-0.55733,-0.035873,0.24894,0.55478,1.1311,0.59715,0.65448,17.12,64.274,9.4402,21.139,0.40887,0.0027662,-0.0026255,7.3775e-05,3.6239,-1.4171,-0.58039,-0.45908,0.44779,0.30945,0.27436,0.44355,1.4507,-0.4486,4.8435,-0.21532,46.17,22.703,-12.11,-37.849,0.059273,0.6811,0.58551,1.96,1.144,4.5542,3.1744,2.7663,5.6125,6.3534,1.8404,7.3069,0.34322,-0.018053,-0.0038074,0.03608,2.2452,0.45961,0.37093,-0.03372,0.28596,0.23905,0.31686,0.20111,2.1194,0.11242,10.383,-0.64889,9.8067,-1.1182,2.3756,9.3797,0.037632,-0.84438,-0.6941,-3.0374,3.5874e-07,1.0395,0.38651,0.26085
4.161,3.1848,5.1233,3.5232,9.5969,-0.74137,2.2002,9.172,0.37554,0.68807,-0.47994,0.060996,0.72112,1.3488,0.79343,0.81006,3.8321,1.4527,11.168,17.928,9.568,-0.74245,2.199,9.1578,-1.3765,0.6344,-0.77544,-0.89512,0.6135,1.2901,0.7307,0.68783,15.431,45.581,23.681,29.833,0.44084,0.0010764,0.001254,0.014154,4.1019,-0.98176,-0.25123,1.3612,0.50139,0.34913,0.28291,0.49363,2.6879,-0.40785,5.0509,0.073098,46.099,21.65,-11.644,-38.494,0.09202,0.085891,0.41839,1.7037,1.0708,4.8221,3.0638,2.752,6.0891,5.6438,3.9802,7.8418,0.36118,0.00040253,0.013669,0.026731,2.411,-0.05489,0.62607,-0.54639,0.32727,0.26424,0.34891,0.21245,2.5062,1.5051,12.889,-0.63912,9.8067,-0.85151,2.2543,9.4181,0.044607,0.058609,-1.1919,-3.2299,3.5615e-07,1.1668,0.49405,0.24059
-1.1161,0.90987,-0.18747,-0.34788,9.5174,1.2008,1.0324,9.372,-0.5729,0.024265,-1.1034,-0.48595,0.51904,0.43352,0.2613,0.5048,-0.96224,1.3307,-0.7235,-0.80356,9.5346,1.2061,1.0434,9.3909,-0.58628,0.065915,-1.3316,-0.41936,0.40687,0.38383,0.22239,0.38241,-0.31381,0.97645,0.974,0.46127,0.29441,-0.0052574,-0.010953,-0.018926,1.0564,0.45726,-0.22485,-0.26026,0.19425,0.16682,0.093591,0.29665,0.39229,-1.3445,-0.60152,0.095352,45.035,13.191,-12.273,-41.234,0.38648,0.6899,0.35223,0.1932,0.6115,1.1602,1.407,0.60772,-0.24549,-1.3265,-0.95646,-0.80263,0.32532,-0.10672,0.083653,-0.21663,-0.31626,0.5217,-0.1295,0.57978,0.10827,0.087847,0.17005,0.12619,-0.38616,-1.1266,-1.0475,-0.55563,9.8067,0.9142,0.98964,9.71,-0.12684,-0.84255,-0.27476,0.65291,3.5517e-07,0.22504,0.1399,0.030887
-1.1161,0.90987,-0.18747,-0.34788,9.5174,1.2008,1.0324,9.372,-0.5729,0.024265,-1.1034,-0.48595,0.51904,0.43352,0.2613,0.5048,-0.96224,1.3307,-0.7235,-0.80356,9.5346,1.2061,1.0434,9.3909,-0.58628,0.065915,-1.3316,-0.41936,0.40687,0.38383,0.22239,0.38241,-0.31381,0.97645,0.974,0.46127,0.29441,-0.0052574,-0.010953,-0.018926,1.0564,0.45726,-0.22485,-0.26026,0.19425,0.16682,0.093591,0.29665,0.39229,-1.3445,-0.60152,0.095352,45.035,13.191,-12.273,-41.234,0.38648,0.6899,0.35223,0.1932,0.6115,1.1602,1.407,0.60772,-0.24549,-1.3265,-0.95646,-0.80263,0.32532,-0.10672,0.083653,-0.21663,-0.31626,0.5217,-0.1295,0.57978,0.10827,0.087847,0.17005,0.12619,-0.38616,-1.1266,-1.0475,-0.55563,9.8067,0.9142,0.98964,9.71,-0.12684,-0.84255,-0.27476,0.65291,3.5517e-07,0.22504,0.1399,0.030887
1.5353,0.77641,3.3698,3.3378,9.5587,0.035002,1.8807,9.3317,0.83007,0.025028,1.045,0.6461,0.46943,0.69566,0.49291,0.49378,0.48832,0.94025,54.641,62.462,9.4896,0.039708,1.8623,9.269,-6.2413,-0.1216,0.98997,-5.6848,0.61463,0.65465,0.4847,0.61923,14.753,15.01,71.755,89.603,0.34768,-0.0047064,0.018358,0.062716,8.3926,1.5053,2.1807,7.0608,0.55956,0.20359,0.14944,0.60508,0.30967,-0.56556,0.62784,0.81687,61.164,-34.971,-19.476,-46.07,-0.29705,0.15738,-0.15135,0.83713,0.7979,2.9567,1.5642,2.4294,-0.13992,1.6053,-0.45606,1.0841,0.35483,0.028305,0.11269,0.087841,1.1709,0.53568,-0.32775,0.1075,0.22913,0.21282,0.31185,0.12189,0.28639,-0.084313,0.82636,-0.57069,9.8067,-0.19074,1.8858,9.5959,0.022632,0.016895,1.0455,-1.4204,3.6043e-07,0.49788,0.4829,0.12575
5.7879,4.0749,1.844,4.6951,9.6163,1.3467,1.125,7.9098,0.79066,2.5048,-2.3666,-1.8363,2.0845,3.3458,3.5419,2.7368,6.3591,4.6632,2.0648,5.1773,9.5444,1.2529,1.2298,7.9751,0.70523,2.6103,-2.4917,-1.9212,1.959,3.1822,3.3592,2.6244,7.4872,6.7626,4.7962,3.9375,0.52082,0.093714,-0.10476,-0.06537,2.0549,1.3082,-1.3769,-1.0623,0.58601,0.52057,0.39245,0.40757,1.3412,10.85,6.0743,1.7139,60.271,-37.031,-12.632,-38.47,-0.70702,-0.92316,3.3625,2.652,0.91537,8.4846,13.62,19.239,3.592,4.1194,5.7445,3.8982,1.2871,0.15679,-0.69956,0.57571,2.2693,2.0544,-2.1561,2.6436,2.0142,0.6137,1.5149,1.4826,1.8976,11.002,6.765,-0.63086,9.8067,1.2195,1.7906,8.5961,-0.073635,1.7173,-3.4439,-2.8683,3.5233e-07,2.7484,2.074,2.401
